X,Y,Z,,X,Y,Z
7.36100769,-71.34970093,21.40534973,,-0.85968399,-38.17409134,25.01651001
7.549362183,-71.14193726,21.09895325,,-0.671329498,-37.96632767,24.71011353
7.582370758,-70.85923767,20.83360291,,-0.638320923,-37.68362808,24.44476318
7.705062866,-70.77796936,20.79216003,,-0.515628815,-37.60235977,24.40332031
7.685573578,-70.56632996,20.83218384,,-0.535118103,-37.39072037,24.44334412
7.737674713,-70.3737793,20.8364563,,-0.483016968,-37.19816971,24.44761658
7.893527985,-70.08638,20.62287903,,-0.327163696,-36.91077042,24.23403931
8.205108643,-69.86129761,20.60137939,,-0.015583038,-36.68568802,24.21253967
8.283275604,-69.59388733,20.51724243,,0.062583923,-36.41827774,24.12840271
8.455444336,-69.24736023,20.35429382,,0.234752655,-36.07175064,23.9654541
8.600688934,-69.14569092,20.0695343,,0.379997253,-35.97008133,23.68069458
8.701225281,-68.90354919,19.89956665,,0.4805336,-35.72793961,23.51072693
8.745513916,-68.69699097,19.78018188,,0.524822235,-35.52138138,23.39134216
8.797199249,-68.50915527,19.67088318,,0.576507568,-35.33354568,23.28204346
8.782817841,-68.27349854,19.39387512,,0.56212616,-35.09788895,23.0050354
8.892261505,-67.83056641,18.95970154,,0.671569824,-34.65495682,22.57086182
8.883655548,-67.55194092,18.7416687,,0.662963867,-34.37633133,22.35282898
8.85741806,-67.42306519,18.49411011,,0.636726379,-34.2474556,22.10527039
8.73872757,-67.27206421,18.25836182,,0.518035889,-34.09645462,21.86952209
8.693321228,-67.13764954,17.91003418,,0.472629547,-33.96203995,21.52119446
8.743732452,-66.86430359,17.53468323,,0.523040771,-33.688694,21.14584351
8.688861847,-66.58755493,17.31523132,,0.468170166,-33.41194534,20.9263916
8.675712585,-66.36192322,17.04450989,,0.455020905,-33.18631363,20.65567017
8.709075928,-66.19841003,16.83636475,,0.488384247,-33.02280045,20.44752502
8.689128876,-65.93000793,16.71429443,,0.468437195,-32.75439835,20.32545471
8.693069458,-65.7134552,16.63070679,,0.472377777,-32.53784561,20.24186707
8.765571594,-65.56658936,16.36239624,,0.544879913,-32.39097977,19.97355652
8.765518188,-65.46582031,16.14813232,,0.544826508,-32.29021072,19.7592926
8.667106628,-65.37301636,15.9848938,,0.446414948,-32.19740677,19.59605408
8.777305603,-65.20288086,15.95309448,,0.556613922,-32.02727127,19.56425476
8.883934021,-65.04901123,15.96121216,,0.66324234,-31.87340164,19.57237244
8.842761993,-65.06573486,15.89082336,,0.622070313,-31.89012527,19.50198364
8.937179565,-64.99720764,15.78579712,,0.716487885,-31.82159805,19.3969574
8.90750885,-64.95179749,15.56777954,,0.686817169,-31.7761879,19.17893982
8.774555206,-64.8809967,15.3888855,,0.553863525,-31.70538712,19.00004578
8.618244171,-64.7421875,15.30648804,,0.39755249,-31.56657791,18.91764832
8.466472626,-64.6162262,15.26147461,,0.245780945,-31.44061661,18.87263489
8.396903992,-64.50772095,15.32090759,,0.176212311,-31.33211136,18.93206787
8.447296143,-64.49916077,15.1505127,,0.226604462,-31.32355118,18.76167297
8.448505402,-64.345047,15.0559845,,0.227813721,-31.16943741,18.66714478
8.472602844,-64.36717224,14.94355774,,0.251911163,-31.19156265,18.55471802
8.470226288,-64.21328735,14.99665833,,0.249534607,-31.03767776,18.6078186
8.360565186,-64.12159729,14.94715881,,0.139873505,-30.9459877,18.55831909
8.387786865,-63.99531174,14.9241333,,0.167095184,-30.81970215,18.53529358
8.469326019,-63.85066605,14.91581726,,0.248634338,-30.67505646,18.52697754
8.530784607,-63.85406876,14.86584473,,0.310092926,-30.67845917,18.477005
8.528995514,-63.67325974,14.68235779,,0.308303833,-30.49765015,18.29351807
8.559806824,-63.53753281,14.52944946,,0.339115143,-30.36192322,18.14060974
8.448814392,-63.379879,14.38261414,,0.228122711,-30.20426941,17.99377441
8.378410339,-63.16427231,14.28045654,,0.157718658,-29.98866272,17.89161682
8.379428864,-63.0430336,14.26881409,,0.158737183,-29.86742401,17.87997437
8.275676727,-62.96184158,14.2605896,,0.054985046,-29.78623199,17.87174988
8.277553558,-62.83149338,14.16003418,,0.056861877,-29.65588379,17.77119446
8.275730133,-62.71250534,13.86192322,,0.055038452,-29.53689575,17.4730835
8.206199646,-62.58017349,13.56825256,,-0.014492035,-29.4045639,17.17941284
8.241516113,-62.45530319,13.32531738,,0.020824432,-29.2796936,16.93647766
8.296661377,-62.27403641,13.01280212,,0.075969696,-29.09842682,16.6239624
8.356948853,-62.14680099,12.88432312,,0.136257172,-28.97119141,16.4954834
8.536972046,-62.0764122,12.55073547,,0.316280365,-28.90080261,16.16189575
8.48973465,-61.84486771,12.35324097,,0.269042969,-28.66925812,15.96440125
8.39894104,-61.6664238,12.19589233,,0.178249359,-28.49081421,15.80705261
8.403423309,-61.30695724,12.1022644,,0.182731628,-28.13134766,15.71342468
8.400005341,-61.21427536,11.9697113,,0.17931366,-28.03866577,15.58087158
8.469661713,-61.11054611,11.79483032,,0.248970032,-27.93493652,15.4059906
8.557743073,-60.85399246,11.58036804,,0.337051392,-27.67838287,15.19152832
8.622261047,-60.61262131,11.30397034,,0.401569366,-27.43701172,14.91513062
8.616359711,-60.36290359,10.91531372,,0.39566803,-27.18729401,14.526474
8.497463226,-60.01710892,10.75796509,,0.276771545,-26.84149933,14.36912537
8.354701996,-59.91671371,10.44726563,,0.134010315,-26.74110413,14.0584259
8.349014282,-59.78635025,10.21832275,,0.128322601,-26.61074066,13.82948303
8.452320099,-59.59939194,10.01011658,,0.231628418,-26.42378235,13.62127686
8.348590851,-59.31985855,9.802978516,,0.12789917,-26.14424896,13.41413879
8.389125824,-59.08738327,9.507064819,,0.168434143,-25.91177368,13.1182251
8.368888855,-58.96149826,9.363571167,,0.148197174,-25.78588867,12.97473145
8.319572449,-58.79848099,9.020507813,,0.098880768,-25.6228714,12.63166809
8.221343994,-58.70457077,8.655136108,,0.000652313,-25.52896118,12.26629639
8.094856262,-58.38850021,8.519744873,,-0.125835419,-25.21289063,12.13090515
8.045322418,-58.11266708,8.463729858,,-0.175369263,-24.9370575,12.07489014
8.101554871,-58.01018143,8.090988159,,-0.11913681,-24.83457184,11.70214844
8.105365753,-57.88269424,7.762756348,,-0.115325928,-24.70708466,11.37391663
7.981899261,-57.76461411,7.552597046,,-0.238792419,-24.58900452,11.16375732
7.772594452,-57.57529068,7.466873169,,-0.448097229,-24.39968109,11.07803345
7.615951538,-57.38563919,7.323348999,,-0.604740143,-24.2100296,10.93450928
7.59664917,-57.15169144,7.249893188,,-0.624042511,-23.97608185,10.86105347
7.662971497,-57.01006699,7.039505005,,-0.557720184,-23.8344574,10.65066528
7.654415131,-56.92873764,7.029296875,,-0.56627655,-23.75312805,10.64045715
7.622768402,-56.75706863,6.90927124,,-0.597923279,-23.58145905,10.52043152
7.57831955,-56.65623856,6.627319336,,-0.642372131,-23.48062897,10.23847961
7.586048126,-56.44564438,6.454666138,,-0.634643555,-23.27003479,10.06582642
7.567977905,-56.34587479,6.289199829,,-0.652713776,-23.1702652,9.900360107
7.521102905,-56.19561386,5.969451904,,-0.699588776,-23.02000427,9.580612183
7.505840302,-56.20266342,5.803115845,,-0.714851379,-23.02705383,9.414276123
7.336040497,-55.97210312,5.691558838,,-0.884651184,-22.79649353,9.302719116
7.164638519,-55.73586655,5.812789917,,-1.056053162,-22.56025696,9.423950195
7.239685059,-55.61455917,5.730834961,,-0.981006622,-22.43894958,9.341995239
7.275836945,-55.53945541,5.544830322,,-0.944854736,-22.36384583,9.155990601
7.32233429,-55.39024734,5.411087036,,-0.898357391,-22.21463776,9.022247314
7.360050201,-55.16130447,5.408691406,,-0.860641479,-21.98569489,9.019851685
7.366954803,-55.04639053,5.459121704,,-0.853736877,-21.87078094,9.070281982
7.43510437,-54.95379257,5.317047119,,-0.785587311,-21.77818298,8.928207397
7.439544678,-54.82526016,5.440368652,,-0.781147003,-21.64965057,9.051528931
7.50604248,-54.71619034,5.408905029,,-0.7146492,-21.54058075,9.020065308
7.499641418,-54.66215897,5.451461792,,-0.721050262,-21.48654938,9.06262207
7.482723236,-54.63116837,5.309661865,,-0.737968445,-21.45555878,8.920822144
7.420162201,-54.43764114,5.271987915,,-0.80052948,-21.26203156,8.883148193
7.332595825,-54.4177742,5.13772583,,-0.888095856,-21.24216461,8.748886108
7.331981659,-54.46184921,5.170333862,,-0.888710022,-21.28623962,8.781494141
7.328773499,-54.4869957,5.208572388,,-0.891918182,-21.31138611,8.819732666
7.34387207,-54.4969902,5.20880127,,-0.876819611,-21.32138062,8.819961548
7.31092453,-54.31990433,5.29800415,,-0.909767151,-21.14429474,8.909164429
7.400764465,-54.24765396,5.20765686,,-0.819927216,-21.07204437,8.818817139
7.422927856,-54.20242691,5.074554443,,-0.797763824,-21.02681732,8.685714722
7.564582825,-54.17966843,5.024017334,,-0.656108856,-21.00405884,8.635177612
7.545352936,-54.22534561,4.978408813,,-0.675338745,-21.04973602,8.589569092
7.53837204,-54.1430397,4.971664429,,-0.682319641,-20.96743011,8.582824707
7.47895813,-54.10734177,4.985458374,,-0.741733551,-20.93173218,8.596618652
7.384017944,-54.12935257,4.905639648,,-0.836673737,-20.95374298,8.516799927
7.310638428,-54.16272354,4.962814331,,-0.910053253,-20.98711395,8.573974609
7.418682098,-54.1943779,4.939254761,,-0.802009583,-21.01876831,8.550415039
7.41361618,-54.2697258,5.003112793,,-0.8070755,-21.09411621,8.614273071
7.449344635,-54.25686264,5.114013672,,-0.771347046,-21.08125305,8.72517395
7.470973969,-54.33130264,5.022415161,,-0.749717712,-21.15569305,8.633575439
7.538772583,-54.32371902,4.816299438,,-0.681919098,-21.14810944,8.427459717
7.749874115,-54.33709335,4.800216675,,-0.470817566,-21.16148376,8.411376953
7.708644867,-54.31267929,4.792022705,,-0.512046814,-21.1370697,8.403182983
7.788646698,-54.27762222,4.958648682,,-0.432044983,-21.10201263,8.56980896
7.921451569,-54.50423813,4.973449707,,-0.299240112,-21.32862854,8.584609985
7.842830658,-54.66614914,4.92678833,,-0.377861023,-21.49053955,8.537948608
7.811687469,-54.72695541,5.090270996,,-0.409004211,-21.55134583,8.701431274
7.776187897,-54.77295303,5.174209595,,-0.444503784,-21.59734344,8.785369873
7.722648621,-54.81853104,5.261474609,,-0.49804306,-21.64292145,8.872634888
7.658401489,-54.74078751,5.326904297,,-0.562290192,-21.56517792,8.938064575
7.524482727,-54.76507187,5.444473267,,-0.696208954,-21.58946228,9.055633545
7.497436523,-54.83697128,5.451248169,,-0.723255157,-21.66136169,9.062408447
7.331203461,-54.93391037,5.491973877,,-0.88948822,-21.75830078,9.103134155
7.23991394,-54.92059708,5.467788696,,-0.98077774,-21.74498749,9.078948975
7.309860229,-54.93376541,5.380096436,,-0.910831451,-21.75815582,8.991256714
7.275974274,-54.93199539,5.292785645,,-0.944717407,-21.7563858,8.903945923
7.233634949,-55.00180435,5.28288269,,-0.987056732,-21.82619476,8.894042969
7.132621765,-55.12002182,5.323196411,,-1.088069916,-21.94441223,8.934356689
7.168613434,-55.02447891,5.369033813,,-1.052078247,-21.84886932,8.980194092
7.167037964,-54.99800491,5.368637085,,-1.053653717,-21.82239532,8.979797363
7.189533234,-54.84102249,5.199554443,,-1.031158447,-21.6654129,8.810714722
7.044715881,-54.7566185,5.212127686,,-1.1759758,-21.58100891,8.823287964
6.991512299,-54.70717239,5.067489624,,-1.229179382,-21.53156281,8.678649902
6.965072632,-54.73152542,4.981964111,,-1.255619049,-21.55591583,8.59312439
7.027442932,-54.66901779,4.94493103,,-1.193248749,-21.4934082,8.556091309
7.026157379,-54.73141098,4.958969116,,-1.194534302,-21.55580139,8.570129395
7.081169128,-54.66514206,4.83493042,,-1.139522552,-21.48953247,8.446090698
7.085067749,-54.72480392,4.769439697,,-1.135623932,-21.54919434,8.380599976
6.997913361,-54.59299088,4.6534729,,-1.22277832,-21.41738129,8.264633179
7.048229218,-54.43190384,4.681060791,,-1.172462463,-21.25629425,8.292221069
7.016605377,-54.37590408,4.78578186,,-1.204086304,-21.20029449,8.396942139
7.069847107,-54.28141403,4.666320801,,-1.150844574,-21.10580444,8.277481079
7.011863708,-54.31043625,4.504653931,,-1.208827972,-21.13482666,8.115814209
7.011112213,-54.26787186,4.45010376,,-1.209579468,-21.09226227,8.061264038
7.008224487,-54.2719841,4.311035156,,-1.212467194,-21.09637451,7.922195435
7.063804626,-54.30415726,4.356384277,,-1.156887054,-21.12854767,7.967544556
7.036952972,-54.05397415,4.4712677,,-1.183738708,-20.87836456,8.082427979
6.946479797,-54.03321457,4.443756104,,-1.274211884,-20.85760498,8.054916382
6.811756134,-53.93164444,4.28678894,,-1.408935547,-20.75603485,7.897949219
6.89276886,-53.86492538,4.291473389,,-1.327922821,-20.6893158,7.902633667
6.881134033,-53.93249893,4.251876831,,-1.339557648,-20.75688934,7.863037109
6.917591095,-53.78908157,4.147399902,,-1.303100586,-20.61347198,7.758560181
6.896213531,-53.74881363,4.297409058,,-1.324478149,-20.57320404,7.908569336
6.899646759,-53.68981552,4.415206909,,-1.321044922,-20.51420593,8.026367187
6.975429535,-53.64857864,4.345077515,,-1.245262146,-20.47296906,7.956237793
7.007434845,-53.48797989,4.052185059,,-1.213256836,-20.3123703,7.663345337
7.050907135,-53.50516129,3.921554565,,-1.169784546,-20.3295517,7.532714844
7.079360962,-53.49895859,3.884124756,,-1.141330719,-20.323349,7.495285034
7.000545502,-53.52770615,3.820587158,,-1.220146179,-20.35209656,7.431747437
6.972175598,-53.48137283,3.836303711,,-1.248516083,-20.30576324,7.447463989
6.978191376,-53.45899582,3.885040283,,-1.242500305,-20.28338623,7.496200562
6.9257164,-53.52311325,3.800827026,,-1.294975281,-20.34750366,7.411987305
6.916610718,-53.43473434,3.633468628,,-1.304080963,-20.25912476,7.244628906
6.870063782,-53.40690231,3.704269409,,-1.350627899,-20.23129272,7.315429687
6.824558258,-53.30809402,3.70791626,,-1.396133423,-20.13248444,7.319076538
6.712741852,-53.19375229,3.662506104,,-1.507949829,-20.0181427,7.273666382
6.641269684,-52.9706459,3.554122925,,-1.579421997,-19.79503632,7.165283203
6.669578552,-52.81135941,3.367736816,,-1.551113129,-19.63574982,6.978897095
6.62985611,-52.80047989,3.289260864,,-1.590835571,-19.6248703,6.900421143
6.741413116,-52.70988083,3.413482666,,-1.479278564,-19.53427124,7.024642944
6.815647125,-52.70274734,3.479980469,,-1.405044556,-19.52713776,7.091140747
6.901115417,-52.63889694,3.37272644,,-1.319576263,-19.46328735,6.983886719
6.958873749,-52.71506119,3.323074341,,-1.261817932,-19.5394516,6.934234619
6.888412476,-52.71986771,3.183227539,,-1.332279205,-19.54425812,6.794387817
6.884609222,-52.73793411,3.121948242,,-1.336082458,-19.56232452,6.733108521
6.899139404,-52.7400856,3.167999268,,-1.321552277,-19.56447601,6.779159546
6.926185608,-52.64164352,3.04083252,,-1.294506073,-19.46603394,6.651992798
7.021003723,-52.58253098,3.009048462,,-1.199687958,-19.40692139,6.62020874
7.226127625,-52.55418015,2.824783325,,-0.994564056,-19.37857056,6.435943604
7.131206512,-52.69861221,2.779663086,,-1.089485168,-19.52300262,6.390823364
7.089092255,-52.73206711,2.738372803,,-1.131599426,-19.55645752,6.349533081
7.249851227,-52.69155502,2.729446411,,-0.970840454,-19.51594543,6.340606689
7.356441498,-52.64632797,2.761199951,,-0.864250183,-19.47071838,6.372360229
7.34671402,-52.62460709,2.689300537,,-0.873977661,-19.4489975,6.300460815
7.518604279,-52.67850876,2.600952148,,-0.702087402,-19.50289917,6.212112427
7.588111877,-52.88628006,2.477050781,,-0.632579803,-19.71067047,6.08821106
7.467971802,-53.08245468,2.296035767,,-0.752719879,-19.90684509,5.907196045
7.423114777,-53.10393143,2.116409302,,-0.797576904,-19.92832184,5.72756958
7.379817963,-53.13122177,2.152450562,,-0.840873718,-19.95561218,5.76361084
7.388725281,-53.11648178,2.000350952,,-0.8319664,-19.94087219,5.61151123
7.430831909,-53.07125473,2.010498047,,-0.789859772,-19.89564514,5.621658325
7.351993561,-53.31715012,2.052246094,,-0.86869812,-20.14154053,5.663406372
7.427459717,-53.29130936,1.89793396,,-0.793231964,-20.11569977,5.509094238
7.42912674,-53.36327744,2.039932251,,-0.791564941,-20.18766785,5.651092529
7.550189972,-53.48222733,1.994430542,,-0.670501709,-20.30661774,5.60559082
7.516246796,-53.48519516,1.808624268,,-0.704444885,-20.30958557,5.419784546
7.566513062,-53.47837448,1.625396729,,-0.654178619,-20.30276489,5.236557007
7.764450073,-53.69679642,1.597198486,,-0.456241608,-20.52118683,5.208358765
7.771224976,-53.85403061,1.866226196,,-0.449466705,-20.67842102,5.477386475
7.899410248,-53.83711624,1.942352295,,-0.321281433,-20.66150665,5.553512573
7.94562912,-53.54761124,1.827392578,,-0.275062561,-20.37200165,5.438552856
7.864032745,-53.55681229,1.640625,,-0.356658936,-20.3812027,5.251785278
7.930603027,-53.4928627,1.627761841,,-0.290088654,-20.31725311,5.238922119
7.878192902,-53.53923416,1.562576294,,-0.342498779,-20.36362457,5.173736572
7.979541779,-53.51566696,1.688034058,,-0.241149902,-20.34005737,5.299194336
7.982223511,-53.50577164,1.885299683,,-0.23846817,-20.33016205,5.496459961
8.012294769,-53.54511642,1.951751709,,-0.208396912,-20.36950684,5.562911987
8.156604767,-53.49294662,1.935195923,,-0.064086914,-20.31733704,5.546356201
8.13261795,-53.57146072,2.045715332,,-0.08807373,-20.39585114,5.65687561
8.231040955,-53.69510269,2.080688477,,0.010349274,-20.5194931,5.691848755
8.296192169,-53.85422134,2.239318848,,0.075500488,-20.67861176,5.850479126
8.15348053,-53.9216423,2.286453247,,-0.067211151,-20.74603271,5.897613525
8.133789063,-53.88811111,2.414031982,,-0.086902618,-20.71250153,6.025192261
8.083942413,-53.9665184,2.544418335,,-0.136749268,-20.79090881,6.155578613
8.18611145,-54.07998276,2.746353149,,-0.034580231,-20.90437317,6.357513428
8.202831268,-54.25248337,2.635879517,,-0.017860413,-21.07687378,6.247039795
8.293075562,-54.36634445,2.61541748,,0.072383881,-21.19073486,6.226577759
8.279308319,-54.52782059,2.596450806,,0.058616638,-21.352211,6.207611084
8.339195251,-54.55194473,2.690795898,,0.118503571,-21.37633514,6.301956177
8.363945007,-54.55627823,2.819793701,,0.143253326,-21.38066864,6.430953979
8.394283295,-54.7353096,2.875305176,,0.173591614,-21.55970001,6.486465454
8.354034424,-54.84797287,2.884109497,,0.133342743,-21.67236328,6.495269775
8.511199951,-54.84423447,3.061462402,,0.29050827,-21.66862488,6.672622681
8.564990997,-54.99066544,3.076522827,,0.344299316,-21.81505585,6.687683105
8.531311035,-55.07998276,3.067810059,,0.310619354,-21.90437317,6.678970337
8.508045197,-55.1872139,3.147186279,,0.287353516,-22.01160431,6.758346558
8.442043304,-55.2063942,3.155212402,,0.221351624,-22.03078461,6.766372681
8.382377625,-55.27357864,3.151596069,,0.161685944,-22.09796906,6.762756348
8.238071442,-55.47635269,3.216964722,,0.017379761,-22.3007431,6.828125
8.057559967,-55.5551796,3.201522827,,-0.163131714,-22.37957001,6.812683105
7.949298859,-55.72156906,3.166870117,,-0.271392822,-22.54595947,6.778030396
7.949298859,-55.72156906,3.166870117,,-0.271392822,-22.54595947,6.778030396
8.008792877,-56.21946335,3.178405762,,-0.211898804,-23.04385376,6.78956604
7.996376038,-56.31971359,3.310791016,,-0.224315643,-23.144104,6.921951294
7.929691315,-56.47026443,3.427124023,,-0.291000366,-23.29465485,7.038284302
7.909580231,-56.51688766,3.505615234,,-0.31111145,-23.34127808,7.116775513
7.909580231,-56.51688766,3.505615234,,-0.31111145,-23.34127808,7.116775513
7.813961029,-56.69065475,3.41545105,,-0.406730652,-23.51504517,7.026611328
